zona_bairro,area_quartos,enderecos_lista,aluguel
Tatuapé-zona-leste,105 m² construídos1 quarto,"Rua Luiz Jamelli, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Tatuapé-zona-leste,160 m² construídos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",8.000
Tatuapé-zona-leste,180 m² construídos,"Rua Itapeti, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",9.000
Tatuapé-zona-leste,200 m² construídos3 quartos,"Tatuapé, São Paulo Zona Leste, São Paulo",3.500
Tatuapé-zona-leste,194 m² construídos3 quartos,"Ulisses Cruz, Tatuapé, São Paulo Zona Leste, São Paulo",3.000
Tatuapé-zona-leste,105 m² construídos4 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Tatuapé-zona-leste,250 m² construídos4 quartos,"Tatuapé, São Paulo Zona Leste, São Paulo",8.000
Tatuapé-zona-leste,220 m² construídos4 quartos,"Doutor Raul Da Rocha Medeiros, Tatuapé, São Paulo Zona Leste, São Paulo",5.000
Tatuapé-zona-leste,90 m² construídos3 quartos,"Potiguares, Tatuapé, São Paulo Zona Leste, São Paulo",3.260
Tatuapé-zona-leste,50 m² construídos1 quarto,"Bruno Seabra, Cidade Mãe Do Ceu, São Paulo Zona Leste, São Paulo",1.200
Tatuapé-zona-leste,180 m² construídos2 quartos,"Terra Roxa, Cidade Mãe Do Ceu, São Paulo Zona Leste, São Paulo",3.500
Tatuapé-zona-leste,171 m² construídos2 quartos,"Doutor José Elias Jordão, Vila Moreira, São Paulo Zona Leste, São Paulo",3.170
Tatuapé-zona-leste,270 m² construídos4 quartos,"São Bernardo, Cidade Mãe Do Ceu, São Paulo Zona Leste, São Paulo",10.000
Tatuapé-zona-leste,292 m² construídos2 quartos,"Maria Eugênia, Tatuapé, São Paulo Zona Leste, São Paulo",4.850
Tatuapé-zona-leste,270 m² construídos3 quartos,"Elisiário, Cidade Mãe Do Ceu, São Paulo Zona Leste, São Paulo",5.810
Tatuapé-zona-leste,140 m² construídos2 quartos,"Azevedo Soares, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",3.000
Tatuapé-zona-leste,70 m² construídos3 quartos,"Tatuapé, São Paulo Zona Leste, São Paulo",3.500
Tatuapé-zona-leste,266 m² construídos3 quartos,"R Santa Virgínia, Tatuapé, São Paulo Zona Leste, São Paulo",7.800
Tatuapé-zona-leste,35 m² construídos1 quarto,"Rua Barão Do Serro Largo, 177, Vila Regente Feijó, São Paulo Zona Leste, São Paulo",900
Vila-Carrão-zona-leste,38 m² construídos1 quarto,"Vila Carrão, São Paulo Zona Leste, São Paulo",900
Vila-Carrão-zona-leste,3 quartos,"Vila Carrao, Vila Carrão, São Paulo Zona Leste, São Paulo",2.500
Vila-Carrão-zona-leste,332 m² construídos4 quartos,"R Lutécia, Vila Carrão, São Paulo Zona Leste, São Paulo",7.840
Vila-Carrão-zona-leste,50 m² construídos1 quarto,"Vila Carrão, São Paulo Zona Leste, São Paulo",1.200
Vila-Carrão-zona-leste,200 m² construídos3 quartos,"Rua Antônio De Barros, Vila Carrão, São Paulo Zona Leste, São Paulo",4.000
Vila-Carrão-zona-leste,40 m² construídos1 quarto,"Vila Formosa, São Paulo Zona Leste, São Paulo",1.200
Vila-Carrão-zona-leste,600 m² construídos3 quartos,"R Antônio De Barros, Vila Carrão, São Paulo Zona Leste, São Paulo",30.000
Vila-Carrão-zona-leste,280 m² construídos,"Rua Tamaindê, Vila Nova Manchester, São Paulo Zona Leste, São Paulo",9.500
Vila-Carrão-zona-leste,180 m² construídos,"Vila Carrão, São Paulo Zona Leste, São Paulo",3.000
Vila-Carrão-zona-leste,50 m² construídos1 quarto,"Vila Carrão, São Paulo Zona Leste, São Paulo",1.100
Vila-Carrão-zona-leste,100 m² construídos3 quartos,"R Astarte, Vila Carrão, São Paulo Zona Leste, São Paulo",2.200
Vila-Carrão-zona-leste,600 m² construídos3 quartos,"Rua Antônio De Barros, Vila Carrão, São Paulo Zona Leste, São Paulo",30.000
Vila-Carrão-zona-leste,332 m² construídos4 quartos,"Lutecia, Vila Carrão, São Paulo Zona Leste, São Paulo",8.000
Vila-Carrão-zona-leste,130 m² construídos2 quartos,"Vila Carrao, Vila Carrão, São Paulo Zona Leste, São Paulo",2.000
Vila-Carrão-zona-leste,60 m² totais1 quarto,"Rua Luís Pinto, Vila Carrão, São Paulo Zona Leste, São Paulo",1.100
Vila-Carrão-zona-leste,160 m² construídos3 quartos,"Valdemar Da Silva, Vila Carrão, São Paulo Zona Leste, São Paulo",2.500
Vila-Carrão-zona-leste,120 m² construídos3 quartos,"Vila Carrão, São Paulo Zona Leste, São Paulo",2.500
Vila-Carrão-zona-leste,140 m² construídos3 quartos,"Vila Carrão, São Paulo Zona Leste, São Paulo",4.200
Vila-Carrão-zona-leste,70 m² construídos1 quarto,"Praça Aurélio Lombardi, Vila Carrão, São Paulo Zona Leste, São Paulo",1.700
Vila-Carrão-zona-leste,65 m² construídos2 quartos,"Vila Carrão, São Paulo Zona Leste, São Paulo",1.800
Vila-Carrão-zona-leste,350 m² construídos4 quartos,"Chácara Califórnia, São Paulo Zona Leste, São Paulo",6.000
Vila-Gomes-Cardim-zona-leste,105 m² construídos1 quarto,"Rua Luiz Jamelli, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Vila-Gomes-Cardim-zona-leste,250 m² construídos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",8.000
Vila-Gomes-Cardim-zona-leste,160 m² construídos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",8.000
Vila-Gomes-Cardim-zona-leste,180 m² construídos,"Rua Itapeti, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",9.000
Vila-Gomes-Cardim-zona-leste,240 m² construídos2 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",4.000
Vila-Gomes-Cardim-zona-leste,105 m² construídos4 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Vila-Gomes-Cardim-zona-leste,300 m² construídos4 quartos,"Henrique Dumont, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",8.100
Vila-Gomes-Cardim-zona-leste,140 m² construídos2 quartos,"Azevedo Soares, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",3.000
Vila-Gomes-Cardim-zona-leste,90 m² construídos3 quartos,"Rua Padre José Morschhauser 180, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",3.500
Vila-Gomes-Cardim-zona-leste,250 m² construídos2 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",3.500
Vila-Gomes-Cardim-zona-leste,490 m² construídos5 quartos,"R Euclides Pacheco, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",8.000
Vila-Gomes-Cardim-zona-leste,105 m² construídos1 quarto,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Vila-Gomes-Cardim-zona-leste,160 m² construídos2 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",1.800
Vila-Gomes-Cardim-zona-leste,126 m² construídos3 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",3.200
Vila-Gomes-Cardim-zona-leste,196 m² construídos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",4.500
Vila-Gomes-Cardim-zona-leste,60 m² totais2 quartos,"Rua Marquês De Aracati, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",2.000
Vila-Gomes-Cardim-zona-leste,500 m² construídos4 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",20.000
Vila-Gomes-Cardim-zona-leste,280 m² construídos5 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",10.000
Vila-Gomes-Cardim-zona-leste,220 m² construídos3 quartos,"Rua Padre José Morschhauser, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",4.100
Vila-Gomes-Cardim-zona-leste,100 m² construídos2 quartos,"Tatuape, Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",2.700
Vila-Gomes-Cardim-zona-leste,300 m² construídos3 quartos,"Vila Gomes Cardim, São Paulo Zona Leste, São Paulo",5.000
Chácara-Santo-Antônio-zona-leste,50 m² construídos1 quarto,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.300
Chácara-Santo-Antônio-zona-leste,50 m² construídos1 quarto,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.300
Chácara-Santo-Antônio-zona-leste,45 m² construídos1 quarto,"Rua Bendiapá, 208 Fundos, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.200
Chácara-Santo-Antônio-zona-leste,480 m² construídos7 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",12.000
Chácara-Santo-Antônio-zona-leste,135 m² construídos2 quartos,"Rua Nova Jerusalém, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.500
Chácara-Santo-Antônio-zona-leste,290 m² construídos4 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",4.000
Chácara-Santo-Antônio-zona-leste,80 m² construídos2 quartos,"Rua Bendiapá, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.200
Chácara-Santo-Antônio-zona-leste,176 m² construídos3 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",3.000
Chácara-Santo-Antônio-zona-leste,234 m² construídos3 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",4.700
Chácara-Santo-Antônio-zona-leste,75 m² totais2 quartos,"Rua Perucaba, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.550
Chácara-Santo-Antônio-zona-leste,80 m² construídos2 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.550
Chácara-Santo-Antônio-zona-leste,64 m² totais2 quartos,"Chacara Santo Antonio (zona Leste), Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.200
Chácara-Santo-Antônio-zona-leste,185 m² construídos2 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.500
Chácara-Santo-Antônio-zona-leste,180 m² construídos2 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",3.000
Chácara-Santo-Antônio-zona-leste,300 m² construídos3 quartos,"Rua Reboujo, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",5.000
Chácara-Santo-Antônio-zona-leste,150 m² construídos3 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.500
Chácara-Santo-Antônio-zona-leste,150 m² construídos3 quartos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.500
Chácara-Santo-Antônio-zona-leste,50 m² construídos,"Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",1.800
Chácara-Santo-Antônio-zona-leste,64 m² construídos2 quartos,"R Atucuri, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",2.000
Chácara-Santo-Antônio-zona-leste,140 m² construídos3 quartos,"Bento Barbosa, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",3.700
Chácara-Santo-Antônio-zona-leste,150 m² construídos3 quartos,"Coronel Mendonca, Chácara Santo Antônio (zona Leste), São Paulo Zona Leste, São Paulo",4.200
Vila-Prudente-zona-leste,80 m² construídos2 quartos,"Av. Prof. Luiz I. Anhaia Mello 1861, Vila Prudente, São Paulo Zona Leste, São Paulo",1.500
Vila-Prudente-zona-leste,250 m² totais3 quartos,"Sargento Mor Antonio Teixeira, R, Vila Alpina, São Paulo Zona Leste, São Paulo",2.600
Vila-Prudente-zona-leste,60 m² construídos2 quartos,"R Rosas De Maio 401, Altos De Vila Prudente, São Paulo Zona Leste, São Paulo",900
Vila-Prudente-zona-leste,120 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",2.000
Vila-Prudente-zona-leste,90 m² construídos2 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",1.900
Vila-Prudente-zona-leste,640 m² construídos5 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",7.500
Vila-Prudente-zona-leste,250 m² totais3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",3.200
Vila-Prudente-zona-leste,280 m² construídos4 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",5.000
Vila-Prudente-zona-leste,90 m² construídos,"Rua Maria Daffre, Vila Prudente, São Paulo Zona Leste, São Paulo",2.000
Vila-Prudente-zona-leste,125 m² construídos2 quartos,"Rua Ilansa, Vila Prudente, São Paulo Zona Leste, São Paulo",625.000
Vila-Prudente-zona-leste,471 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",8.000
Vila-Prudente-zona-leste,200 m² construídos3 quartos,"Rua Ilansa, Vila Prudente, São Paulo Zona Leste, São Paulo",5.000
Vila-Prudente-zona-leste,180 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",4.000
Vila-Prudente-zona-leste,400 m² construídos3 quartos,"Vila Bela, São Paulo Zona Leste, São Paulo",9.000
Vila-Prudente-zona-leste,270 m² construídos,"Vila Prudente, São Paulo Zona Leste, São Paulo",6.500
Vila-Prudente-zona-leste,250 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",3.000
Vila-Prudente-zona-leste,276 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",8.000
Vila-Prudente-zona-leste,167 m² totais3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",3.500
Vila-Prudente-zona-leste,120 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",3.000
Vila-Prudente-zona-leste,690 m² construídos,"Do Oratorio, Parque São Lucas, São Paulo Zona Leste, São Paulo",12.000
Vila-Prudente-zona-leste,276 m² construídos3 quartos,"Vila Prudente, São Paulo Zona Leste, São Paulo",10.000
Vila-Antonieta-zona-leste,155 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.580
Vila-Antonieta-zona-leste,50 m² construídos1 quarto,"Vila Antonieta, São Paulo Zona Leste, São Paulo",800
Vila-Antonieta-zona-leste,200 m² construídos4 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",2.500
Vila-Antonieta-zona-leste,155 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.580
Vila-Antonieta-zona-leste,155 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.580
Vila-Antonieta-zona-leste,200 m² construídos3 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",2.500
Vila-Antonieta-zona-leste,300 m² construídos3 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",4.300
Vila-Antonieta-zona-leste,40 m² construídos2 quartos,"Vila Antonieta, Vila Antonieta, São Paulo Zona Leste, São Paulo",1.400
Vila-Antonieta-zona-leste,200 m² construídos3 quartos,"Rua Felipe Pedroso, 182, Vila Antonieta, São Paulo Zona Leste, São Paulo",2.550
Vila-Antonieta-zona-leste,80 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.600
Vila-Antonieta-zona-leste,250 m² construídos3 quartos,"Rua Coronel João De Oliveira Melo, 647, Vila Antonieta, São Paulo Zona Leste, São Paulo",6.000
Vila-Antonieta-zona-leste,73 m² construídos3 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",2.000
Vila-Antonieta-zona-leste,158 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.450
Vila-Antonieta-zona-leste,158 m² construídos2 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",1.450
Vila-Antonieta-zona-leste,200 m² construídos4 quartos,"Vila Antonieta, São Paulo Zona Leste, São Paulo",2.500
Vila-Antonieta-zona-leste,200 m² construídos4 quartos,"Rua Petrobrás, Vila Antonieta, São Paulo Zona Leste, São Paulo",2.000
Vila-Antonieta-zona-leste,286 m² construídos4 quartos,"Rua Julio Parigot 00, Vila Antonieta, São Paulo Zona Leste, São Paulo",4.000
Vila-Formosa-zona-leste,33 m² construídos3 quartos,"Vila Formosa, São Paulo Zona Leste, São Paulo",1.500
Vila-Formosa-zona-leste,100 m² construídos2 quartos,"Rua Hamilton Prado, Chácara Belenzinho, São Paulo Zona Leste, São Paulo",1.300
Vila-Formosa-zona-leste,120 m² construídos3 quartos,"Rio Real, Vila Formosa, São Paulo Zona Leste, São Paulo",2.800
Vila-Formosa-zona-leste,70 m² construídos1 quarto,"Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",1.400
Vila-Formosa-zona-leste,150 m² construídos3 quartos,"Rua Terezinha, Chácara Belenzinho, São Paulo Zona Leste, São Paulo",2.000
Vila-Formosa-zona-leste,80 m² construídos1 quarto,"Rua Barra Do Camarajibe, Capão Do Embira, São Paulo Zona Leste, São Paulo",850
Vila-Formosa-zona-leste,100 m² construídos2 quartos,"Vila Formosa, Vila Formosa, São Paulo Zona Leste, São Paulo",1.600
Vila-Formosa-zona-leste,120 m² construídos2 quartos,"Vila Formosa, São Paulo Zona Leste, São Paulo",2.300
Vila-Formosa-zona-leste,100 m² construídos2 quartos,"Vila Formosa, Vila Formosa, São Paulo Zona Leste, São Paulo",1.400
Vila-Formosa-zona-leste,30 m² construídos1 quarto,"Rua Dona Vitória Speers, 49 A, Vila Formosa, São Paulo Zona Leste, São Paulo",950
Vila-Formosa-zona-leste,60 m² construídos2 quartos,"Rua Catuquina, 105 Fundos, Vila Formosa, São Paulo Zona Leste, São Paulo",1.100
Vila-Formosa-zona-leste,30 m² construídos1 quarto,"Rua Arapaçu, 323a, Vila Formosa, São Paulo Zona Leste, São Paulo",830
Vila-Formosa-zona-leste,65 m² construídos1 quarto,"Rua Alexandre Acras, 70, Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",1.300
Vila-Formosa-zona-leste,73 m² construídos2 quartos,"Rua Acuruí, 127, Vila Formosa, São Paulo Zona Leste, São Paulo",1.300
Vila-Formosa-zona-leste,40 m² construídos1 quarto,"Vila Formosa, São Paulo Zona Leste, São Paulo",1.200
Vila-Formosa-zona-leste,73 m² construídos2 quartos,"Rua Acuruí, 127, Vila Formosa, São Paulo Zona Leste, São Paulo",1.300
Vila-Formosa-zona-leste,180 m² construídos3 quartos,"Rua Correia De Lacerda, 630, Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",2.500
Vila-Formosa-zona-leste,90 m² construídos2 quartos,"Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",1.400
Vila-Formosa-zona-leste,80 m² construídos2 quartos,"Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",2.000
Vila-Formosa-zona-leste,288 m² construídos3 quartos,"Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",2.900
Vila-Formosa-zona-leste,80 m² construídos2 quartos,"Jardim Vila Formosa, São Paulo Zona Leste, São Paulo",2.000
Itaquera-zona-leste,32 m² construídos1 quarto,"Principe Do Grão Para 134, Itaquera, São Paulo Zona Leste, São Paulo",500
Itaquera-zona-leste,40 m² construídos1 quarto,"Rua Cautaros, Itaquera, São Paulo Zona Leste, São Paulo",800
Itaquera-zona-leste,57 m² construídos2 quartos,"Itaquera, Itaquera, São Paulo Zona Leste, São Paulo",1.350
Itaquera-zona-leste,60 m² construídos1 quarto,"Rua Fontoura Xavier, Itaquera, São Paulo Zona Leste, São Paulo",850
Itaquera-zona-leste,60 m² construídos2 quartos,"Itaquera - São Paulo/sp, Vila Regina ( Zona Leste), São Paulo Zona Leste, São Paulo",850
Itaquera-zona-leste,80 m² construídos3 quartos,"Rua Francisco Jannetti, Itaquera, São Paulo Zona Leste, São Paulo",1.600
Itaquera-zona-leste,40 m² construídos1 quarto,"Rua Fontoura Xavier, Itaquera, São Paulo Zona Leste, São Paulo",850
Itaquera-zona-leste,25 m² totais1 quarto,"Itaquera - São Paulo/sp, Vila Campanela, São Paulo Zona Leste, São Paulo",650
Itaquera-zona-leste,38 m² construídos1 quarto,"Itaquera, São Paulo Zona Leste, São Paulo",700
Itaquera-zona-leste,85 m² construídos2 quartos,"Rua Fontoura Xavier, Itaquera, São Paulo Zona Leste, São Paulo",1.600
Itaquera-zona-leste,80 m² construídos2 quartos,"Rua José Oiticica Filho, Itaquera, São Paulo Zona Leste, São Paulo",2.500
Itaquera-zona-leste,145 m² construídos2 quartos,"Jardim Nossa Senhora Do Carmo, São Paulo Zona Leste, São Paulo",1.500
Itaquera-zona-leste,80 m² construídos2 quartos,"Rua Fontoura Xavier, Itaquera, São Paulo Zona Leste, São Paulo",1.700
